event_id,year,month,state,event_type,cz_type,deaths_direct,deaths_indirect,injuries_direct,injuries_indirect,damage_property_usd,damage_crops_usd,magnitude,magnitude_type,tor_f_scale,begin_lat,begin_lon,duration_hours,state_population,state_real_gdp_musd
962149,2021,6,North Dakota,Hail,C,0,0,0,0,0.0,0.0,1.25,,,46.26,-99.51,0.05,777977.0,57351.3
962189,2021,6,North Dakota,Thunderstorm Wind,C,0,0,0,0,10000.0,0.0,61.0,EG,,46.85,-99.92,0.07,777977.0,57351.3
962225,2021,6,Iowa,Hail,C,0,0,0,0,0.0,0.0,1.25,,,41.32,-93.1,0.0,3199037.0,202470.6
962238,2021,6,Iowa,Hail,C,0,0,0,0,0.0,0.0,1.75,,,41.01,-93.6,0.0,3199037.0,202470.6
962301,2021,6,Arkansas,Flash Flood,C,0,0,0,0,0.0,0.0,,,,34.68,-92.54,3.0,3027127.0,137634.8
962424,2021,6,Arkansas,Flash Flood,C,0,0,0,0,0.0,0.0,,,,33.86,-91.61,3.0,3027127.0,137634.8
962508,2021,6,Arkansas,Flood,C,0,0,0,0,0.0,0.0,,,,33.6105,-92.8503,214.12,3027127.0,137634.8
962577,2021,6,Iowa,Drought,Z,0,0,0,0,,2000.0,,,,,,719.98,3199037.0,202470.6
962608,2021,6,Minnesota,Drought,Z,0,0,0,0,,88000.0,,,,,,551.98,5714055.0,377975.8
962660,2021,6,West Virginia,Thunderstorm Wind,C,0,0,0,0,5000.0,0.0,50.0,EG,,39.11,-80.49,0.0,1785921.0,76230.8
962673,2021,6,West Virginia,Thunderstorm Wind,C,0,0,0,0,8000.0,0.0,50.0,EG,,39.36,-79.99,0.0,1785921.0,76230.8
962790,2021,6,Connecticut,Thunderstorm Wind,C,0,0,0,0,2000.0,0.0,50.0,EG,,41.7085,-72.9291,0.0,3607765.0,270779.8
962828,2021,6,Kansas,Thunderstorm Wind,C,0,0,0,0,0.0,0.0,52.0,EG,,37.1,-97.04,0.02,2938966.0,170401.2
962883,2021,6,South Dakota,Drought,Z,0,0,0,0,,564000.0,,,,,,719.98,896303.0,56015.4
962976,2021,6,Ohio,Thunderstorm Wind,C,0,0,0,0,500.0,0.0,45.0,EG,,39.06,-82.64,0.0,11761443.0,691630.0
963113,2021,6,West Virginia,Thunderstorm Wind,C,0,0,0,0,1500.0,0.0,45.0,EG,,38.35,-81.64,0.0,1785921.0,76230.8
963193,2021,6,Texas,Heat,Z,0,0,0,0,0.0,0.0,,,,,,5.0,29572672.0,1905512.4
963337,2021,6,Michigan,High Wind,Z,0,0,0,0,0.0,0.0,52.0,MG,,,,0.33,10042362.0,528701.8
963576,2021,6,Massachusetts,Thunderstorm Wind,C,0,0,0,0,800.0,0.0,50.0,EG,,42.0347,-71.2081,0.0,6996721.0,597420.0
963593,2021,6,Massachusetts,Thunderstorm Wind,C,0,0,0,0,3000.0,0.0,50.0,EG,,41.9686,-71.0013,0.0,6996721.0,597420.0
964008,2021,6,Nebraska,Hail,C,0,0,0,0,0.0,0.0,1.0,,,41.06,-99.08,0.0,1964697.0,135166.4
964023,2021,6,Nebraska,Thunderstorm Wind,C,0,0,0,0,5000.0,0.0,52.0,EG,,40.68,-98.27,0.0,1964697.0,135166.4
964142,2021,6,Ohio,Thunderstorm Wind,C,0,0,0,0,0.0,0.0,50.0,EG,,41.433,-81.7201,0.0,11761443.0,691630.0
964157,2021,6,Oklahoma,Thunderstorm Wind,C,0,0,0,0,1000.0,0.0,61.0,EG,,36.57,-100.68,0.0,3992760.0,194991.2
964173,2021,6,Texas,Hail,C,0,0,0,0,,,1.5,,,36.18,-100.27,0.0,29572672.0,1905512.4
964348,2021,6,Kansas,Thunderstorm Wind,C,0,0,0,0,,,51.0,MG,,39.3406,-101.1349,0.0,2938966.0,170401.2
964378,2021,6,Iowa,Heavy Rain,C,0,0,0,0,0.0,0.0,,,,40.74,-92.88,24.0,3199037.0,202470.6
964388,2021,6,Iowa,Heavy Rain,C,0,0,0,0,0.0,0.0,,,,41.02,-93.22,24.0,3199037.0,202470.6
964476,2021,6,North Dakota,Hail,C,0,0,0,0,0.0,0.0,1.25,,,46.98,-101.79,0.05,777977.0,57351.3
964498,2021,6,North Dakota,Tornado,C,0,0,0,0,0.0,0.0,,,EFU,47.64,-103.87,0.1,777977.0,57351.3
964512,2021,6,New York,Thunderstorm Wind,C,0,0,0,0,6000.0,0.0,50.0,EG,,42.6,-76.18,0.0,19835345.0,1750551.2
964571,2021,6,Colorado,Hail,C,0,0,0,0,,,1.0,,,39.67,-104.85,0.0,5814368.0,406309.2
964775,2021,6,New York,Thunderstorm Wind,C,0,0,0,0,20000.0,0.0,50.0,EG,,42.93,-76.78,0.0,19835345.0,1750551.2
964943,2021,6,Wyoming,Heat,Z,0,0,0,0,0.0,0.0,,,,,,167.98,579662.0,37182.6
964977,2021,6,New York,Thunderstorm Wind,C,0,0,0,0,,,50.0,EG,,43.01,-74.36,0.0,19835345.0,1750551.2
965019,2021,6,Colorado,Thunderstorm Wind,C,0,0,0,0,,,70.0,EG,,39.1182,-102.2697,0.0,5814368.0,406309.2
965090,2021,6,New York,Heat,Z,0,0,0,0,0.0,0.0,,,,,,6.0,19835345.0,1750551.2
965111,2021,6,Connecticut,Thunderstorm Wind,C,0,0,0,0,,,50.0,EG,,41.94,-73.11,0.0,3607765.0,270779.8
965116,2021,6,Montana,High Wind,Z,0,0,0,0,0.0,0.0,53.0,MG,,,,0.0,1106416.0,53345.9
965461,2021,6,Iowa,Flash Flood,C,0,0,0,0,0.0,0.0,,,,41.01,-93.27,4.27,3199037.0,202470.6
965516,2021,6,Atlantic South,Marine Thunderstorm Wind,Z,0,0,0,0,,,37.0,MG,,32.11,-80.84,0.0,,
965558,2021,6,Wisconsin,Flash Flood,C,0,0,0,0,305000.0,0.0,,,,43.26,-91.05,2.5,5882128.0,334848.6
965605,2021,6,Oklahoma,Hail,C,0,0,0,0,0.0,0.0,0.88,,,34.51,-98.98,0.0,3992760.0,194991.2
965742,2021,6,Alabama,Thunderstorm Wind,C,0,0,0,0,0.0,0.0,50.0,EG,,34.01,-87.7,0.02,5050058.0,233951.1
965817,2021,6,Washington,Excessive Heat,Z,3,0,0,0,0.0,0.0,,,,,,78.0,7744316.0,626122.2
965873,2021,6,Illinois,Flash Flood,C,0,0,0,0,0.0,0.0,,,,41.4547,-87.9974,3.0,12703354.0,857114.6
965920,2021,6,Kansas,Thunderstorm Wind,C,0,0,0,0,0.0,0.0,61.0,EG,,38.78,-95.74,0.02,2938966.0,170401.2
966031,2021,6,South Dakota,Thunderstorm Wind,C,0,0,0,0,10000.0,,56.0,EG,,43.89,-98.96,0.02,896303.0,56015.4
966035,2021,6,South Dakota,Thunderstorm Wind,C,0,0,0,0,,,54.0,MG,,43.77,-98.04,0.02,896303.0,56015.4
966068,2021,6,Iowa,Hail,C,0,0,0,0,,8000.0,1.75,,,42.82,-95.36,0.05,3199037.0,202470.6
966305,2021,6,Massachusetts,Thunderstorm Wind,C,0,0,0,0,,,74.0,EG,,42.3917,-73.396,0.08,6996721.0,597420.0
966392,2021,6,South Dakota,Thunderstorm Wind,C,0,0,0,0,3000.0,,52.0,EG,,42.99,-97.87,0.05,896303.0,56015.4
966467,2021,6,New York,Thunderstorm Wind,C,0,0,0,0,1000.0,0.0,50.0,EG,,42.73,-76.24,0.0,19835345.0,1750551.2
966476,2021,6,South Carolina,Tropical Storm,Z,0,0,0,0,,,,,,,,0.02,5194346.0,245812.0
966830,2021,6,Nebraska,Thunderstorm Wind,C,0,0,0,0,,,58.0,MG,,40.2011,-100.5807,0.0,1964697.0,135166.4
966849,2021,6,Kansas,Thunderstorm Wind,C,0,0,0,0,,,74.0,MG,,39.35,-100.08,0.0,2938966.0,170401.2
966884,2021,6,Missouri,Thunderstorm Wind,C,0,0,0,0,5000.0,0.0,52.0,EG,,36.67,-93.88,0.0,6172551.0,331578.0
966967,2021,6,New Hampshire,Drought,Z,0,0,0,0,0.0,0.0,,,,,,719.98,1387907.0,90296.7
967029,2021,6,Wisconsin,Drought,Z,0,0,0,0,0.0,0.0,,,,,,168.0,5882128.0,334848.6
967083,2021,6,New York,Thunderstorm Wind,C,0,0,0,0,,,50.0,EG,,43.7663,-73.4427,0.0,19835345.0,1750551.2
967085,2021,6,New York,Thunderstorm Wind,C,0,0,0,0,,,50.0,EG,,43.8,-73.4,0.0,19835345.0,1750551.2
967089,2021,6,New York,Thunderstorm Wind,C,0,0,0,0,,,50.0,EG,,43.6336,-73.5259,0.0,19835345.0,1750551.2
967107,2021,6,New York,Thunderstorm Wind,C,0,0,0,0,,,50.0,EG,,43.46,-73.26,0.0,19835345.0,1750551.2
967126,2021,6,New York,Thunderstorm Wind,C,0,0,0,0,,,50.0,EG,,42.2083,-74.3895,0.0,19835345.0,1750551.2
967231,2021,6,Indiana,Thunderstorm Wind,C,0,0,0,0,5000.0,0.0,52.0,EG,,41.53,-86.43,0.02,6814223.0,386872.8
967288,2021,6,Puerto Rico,Flood,C,0,0,0,0,0.0,0.0,,,,18.4545,-66.0598,2.5,3262731.0,
967331,2021,6,Maine,Thunderstorm Wind,C,0,0,0,0,,,70.0,EG,,44.25,-68.26,0.0,1379009.0,71353.5
967337,2021,6,Montana,Thunderstorm Wind,C,0,0,0,0,0.0,0.0,52.0,MG,,45.25,-112.55,0.0,1106416.0,53345.9
967344,2021,6,Montana,Thunderstorm Wind,C,0,0,0,0,0.0,0.0,51.0,MG,,46.83,-108.93,0.0,1106416.0,53345.9
967396,2021,6,Indiana,Thunderstorm Wind,C,0,0,0,0,,,56.0,EG,,41.5,-85.83,0.13,6814223.0,386872.8
967402,2021,6,Michigan,Thunderstorm Wind,C,0,0,0,0,,,52.0,EG,,41.83,-86.25,0.02,10042362.0,528701.8
967441,2021,6,Arizona,Wildfire,Z,0,0,0,0,0.0,0.0,,,,,,227.25,7274022.0,396457.5
967609,2021,6,Atlantic South,Marine Thunderstorm Wind,Z,0,0,0,0,0.0,0.0,49.0,MG,,34.21,-77.67,0.03,,
967619,2021,6,Kansas,Thunderstorm Wind,C,0,0,0,0,0.0,0.0,52.0,EG,,38.58,-97.65,0.02,2938966.0,170401.2
967679,2021,6,New Mexico,Flood,C,0,0,0,0,500.0,0.0,,,,32.8433,-104.5944,1.43,2117300.0,101499.2
967752,2021,6,Texas,Flash Flood,C,0,0,0,0,0.0,0.0,,,,32.4554,-100.8585,1.02,29572672.0,1905512.4
967805,2021,6,Texas,Flash Flood,C,0,0,0,0,200000.0,0.0,,,,31.9124,-102.4291,2.5,29572672.0,1905512.4
967868,2021,6,Florida,Thunderstorm Wind,C,0,0,0,0,0.0,0.0,50.0,EG,,30.31,-86.09,0.0,21836698.0,1172655.3
967919,2021,6,Lake Erie,Marine Thunderstorm Wind,Z,0,0,0,0,0.0,0.0,47.0,MG,,42.0,-83.14,0.0,,
967929,2021,6,Texas,Flash Flood,C,0,0,0,0,10000.0,0.0,,,,28.1776,-97.68,0.75,29572672.0,1905512.4
967965,2021,6,Virginia,Flash Flood,C,0,0,0,0,0.0,0.0,,,,36.7019,-79.2947,2.25,8660007.0,565790.7
968186,2021,6,Utah,Thunderstorm Wind,C,0,0,0,0,0.0,0.0,56.0,MG,,40.41,-111.53,0.0,3339874.0,211289.5
968258,2021,6,Gulf Of Mexico,Marine Thunderstorm Wind,Z,0,0,0,0,,0.0,48.0,MG,,30.39,-86.59,0.0,,
968316,2021,6,Texas,Excessive Heat,Z,0,0,0,0,0.0,0.0,,,,,,6.0,29572672.0,1905512.4
968461,2021,6,California,High Wind,Z,0,0,0,0,0.0,0.0,45.0,MS,,,,3.85,39152927.0,3151112.5
968496,2021,6,Nebraska,Hail,C,0,0,0,0,0.0,0.0,1.25,,,40.75,-97.48,0.0,1964697.0,135166.4
968500,2021,6,Nebraska,Thunderstorm Wind,C,0,0,0,0,25000.0,0.0,61.0,EG,,40.9602,-97.774,0.12,1964697.0,135166.4
968592,2021,6,Idaho,Excessive Heat,Z,0,0,0,0,0.0,0.0,,,,,,59.98,1904855.0,88955.2
968627,2021,6,Iowa,Funnel Cloud,C,0,0,0,0,0.0,0.0,,,,42.18,-92.56,0.0,3199037.0,202470.6
968631,2021,6,Iowa,Funnel Cloud,C,0,0,0,0,0.0,0.0,,,,41.13,-93.98,0.0,3199037.0,202470.6
968675,2021,6,North Dakota,Hail,C,0,0,0,0,,,0.75,,,46.86,-96.86,0.0,777977.0,57351.3
968738,2021,6,Utah,Excessive Heat,Z,0,0,0,0,0.0,0.0,,,,,,29.0,3339874.0,211289.5
968750,2021,6,Gulf Of Mexico,Marine Thunderstorm Wind,Z,0,0,0,0,0.0,0.0,36.0,MG,,30.51,-87.92,0.0,,
968811,2021,6,Arizona,Wildfire,Z,0,0,0,0,0.0,0.0,,,,,,288.0,7274022.0,396457.5
968851,2021,6,New York,Thunderstorm Wind,C,0,0,0,0,1000.0,0.0,50.0,EG,,42.72,-77.83,0.0,19835345.0,1750551.2
968858,2021,6,New York,Thunderstorm Wind,C,0,0,0,0,1000.0,0.0,50.0,EG,,43.17,-77.18,0.0,19835345.0,1750551.2
968886,2021,6,New Mexico,Drought,Z,0,0,0,0,0.0,0.0,,,,,,719.98,2117300.0,101499.2
968984,2021,6,New York,Thunderstorm Wind,C,0,0,0,0,1000.0,0.0,50.0,EG,,42.21,-78.13,0.0,19835345.0,1750551.2
969001,2021,6,Montana,Hail,C,0,0,0,0,0.0,0.0,1.0,,,48.89,-104.78,0.0,1106416.0,53345.9
969008,2021,6,Montana,Hail,C,0,0,0,0,0.0,0.0,1.0,,,46.82,-108.61,0.0,1106416.0,53345.9
969120,2021,6,Oklahoma,Flood,C,0,0,0,0,0.0,0.0,,,,35.61,-97.49,3.0,3992760.0,194991.2
969177,2021,6,Washington,Excessive Heat,Z,0,0,0,0,0.0,0.0,,,,,,119.98,7744316.0,626122.2
969297,2021,6,Alabama,Thunderstorm Wind,C,0,0,0,0,200.0,0.0,35.0,EG,,34.72,-87.07,0.0,5050058.0,233951.1
969301,2021,6,Alabama,Thunderstorm Wind,C,0,0,0,0,200.0,0.0,35.0,EG,,34.8081,-87.5244,0.0,5050058.0,233951.1
969390,2021,6,New Hampshire,Hail,C,0,0,0,0,,,1.5,,,42.8,-72.37,0.08,1387907.0,90296.7
969406,2021,6,New Hampshire,Thunderstorm Wind,C,0,0,0,0,0.0,0.0,52.0,EG,,42.78,-72.15,0.08,1387907.0,90296.7
969544,2021,6,Virginia,Heavy Rain,C,0,0,0,0,0.0,0.0,,,,36.87,-76.5,0.0,8660007.0,565790.7
969553,2021,6,Virginia,Heavy Rain,C,0,0,0,0,0.0,0.0,,,,37.7,-77.43,0.0,8660007.0,565790.7
969594,2021,6,Alabama,Flash Flood,C,0,0,0,0,0.0,0.0,,,,30.5855,-88.0827,1.0,5050058.0,233951.1
969599,2021,6,Virginia,Flash Flood,C,0,0,0,0,0.0,0.0,,,,38.08,-76.79,1.42,8660007.0,565790.7
969628,2021,6,California,Excessive Heat,Z,0,0,0,0,0.0,0.0,,,,,,102.0,39152927.0,3151112.5
969646,2021,6,Virginia,Flash Flood,C,0,0,0,0,0.0,0.0,,,,37.56,-77.42,1.17,8660007.0,565790.7
969651,2021,6,California,Excessive Heat,Z,0,0,0,0,0.0,0.0,,,,,,102.0,39152927.0,3151112.5
969666,2021,6,Virginia,Flash Flood,C,0,0,0,0,0.0,0.0,,,,36.98,-76.7,1.0,8660007.0,565790.7
969684,2021,6,California,Excessive Heat,Z,0,0,0,0,0.0,0.0,,,,,,80.0,39152927.0,3151112.5
969703,2021,6,California,Excessive Heat,Z,0,0,0,0,0.0,0.0,,,,,,152.0,39152927.0,3151112.5
969732,2021,6,Nebraska,Flash Flood,C,0,0,0,0,0.0,0.0,,,,40.81,-96.33,0.0,1964697.0,135166.4
969761,2021,6,Alabama,Thunderstorm Wind,C,0,0,0,0,1000.0,0.0,35.0,EG,,34.92,-87.59,0.0,5050058.0,233951.1
969791,2021,6,Kentucky,Thunderstorm Wind,C,0,0,0,0,0.0,0.0,51.0,EG,,37.8749,-84.3213,0.0,4508348.0,215535.0
969820,2021,6,Missouri,Flash Flood,C,0,0,0,0,0.0,0.0,,,,39.8968,-94.912,1.0,6172551.0,331578.0
969881,2021,6,North Dakota,Thunderstorm Wind,C,0,0,0,0,,,58.0,MG,,46.48,-97.3,0.0,777977.0,57351.3
969961,2021,6,Arizona,Drought,Z,0,0,0,0,0.0,0.0,,,,,,719.98,7274022.0,396457.5
970009,2021,6,Atlantic North,Marine Thunderstorm Wind,Z,0,0,0,0,0.0,0.0,43.0,MG,,37.23,-76.48,0.0,,
970024,2021,6,Oregon,Excessive Heat,Z,0,0,0,0,0.0,0.0,,,,,,52.0,4254691.0,250919.9
970038,2021,6,Atlantic North,Marine Thunderstorm Wind,Z,0,0,0,0,0.0,0.0,39.0,MG,,37.16,-76.38,0.0,,
970207,2021,6,California,Drought,Z,0,0,0,0,0.0,0.0,,,,,,719.98,39152927.0,3151112.5
970222,2021,6,California,Drought,Z,0,0,0,0,0.0,0.0,,,,,,719.98,39152927.0,3151112.5
970240,2021,6,Missouri,Thunderstorm Wind,C,0,0,0,0,0.0,0.0,52.0,EG,,40.08,-93.75,0.05,6172551.0,331578.0
970338,2021,6,Minnesota,High Wind,Z,0,0,0,0,0.0,0.0,54.0,MG,,,,0.02,5714055.0,377975.8
970372,2021,6,Nevada,Thunderstorm Wind,C,0,0,0,0,0.0,0.0,58.0,MG,,37.345,-116.569,0.0,3148472.0,182618.3
970386,2021,6,Michigan,Hail,C,0,0,0,0,0.0,0.0,0.75,,,44.94,-85.13,0.0,10042362.0,528701.8
970400,2021,6,Mississippi,Flash Flood,C,0,0,0,0,0.0,0.0,,,,34.6189,-89.8251,2.0,2947603.0,116078.4
970406,2021,6,Mississippi,Heavy Rain,C,0,0,0,0,0.0,0.0,,,,34.17,-89.63,48.0,2947603.0,116078.4
970433,2021,6,Kansas,Hail,C,0,0,0,0,,,2.75,,,37.08,-101.55,0.0,2938966.0,170401.2
970443,2021,6,Kansas,Thunderstorm Wind,C,0,0,0,0,,,65.0,EG,,37.04,-100.94,0.0,2938966.0,170401.2
970465,2021,6,Mississippi,Thunderstorm Wind,C,0,0,0,0,10000.0,0.0,50.0,EG,,34.5433,-89.1066,0.08,2947603.0,116078.4
970487,2021,6,Arizona,Heat,Z,2,0,0,0,0.0,0.0,,,,,,6.0,7274022.0,396457.5
970525,2021,6,Gulf Of Mexico,Marine Thunderstorm Wind,Z,0,0,0,0,0.0,0.0,36.0,MG,,24.7263,-81.0477,0.0,,
970538,2021,6,Gulf Of Mexico,Marine Thunderstorm Wind,Z,0,0,0,0,0.0,0.0,35.0,MG,,25.0075,-80.5214,0.0,,
970558,2021,6,Mississippi,Tornado,C,0,0,0,0,5000.0,0.0,,,EF0,34.195,-88.745,0.02,2947603.0,116078.4
970625,2021,6,Mississippi,Flash Flood,C,0,0,0,0,0.0,0.0,,,,30.8,-88.52,2.0,2947603.0,116078.4
970890,2021,6,Missouri,Flash Flood,C,0,0,0,0,0.0,0.0,,,,38.7363,-92.3929,9.43,6172551.0,331578.0
974828,2021,6,Idaho,Thunderstorm Wind,C,0,0,0,0,0.0,0.0,61.0,MG,,44.21,-116.27,0.32,1904855.0,88955.2
974829,2021,6,Idaho,Thunderstorm Wind,C,0,0,0,0,0.0,0.0,52.0,MG,,42.69,-115.2,0.33,1904855.0,88955.2
977242,2021,6,Mississippi,Thunderstorm Wind,C,0,0,0,0,4000.0,0.0,50.0,EG,,32.36,-89.748,0.0,2947603.0,116078.4
977245,2021,6,Mississippi,Thunderstorm Wind,C,0,0,0,0,1000.0,0.0,50.0,EG,,33.66,-89.734,0.0,2947603.0,116078.4
984516,2021,6,Arkansas,Flash Flood,C,0,0,0,0,10000.0,0.0,,,,33.31,-91.31,6.42,3027127.0,137634.8
987473,2021,6,New Jersey,Excessive Heat,Z,0,0,0,0,0.0,0.0,,,,,,34.0,9266509.0,631158.3
1061046,2021,6,Arizona,Excessive Heat,Z,0,0,0,0,0.0,0.0,,,,,,202.0,7274022.0,396457.5
958200,2021,7,California,Flood,C,0,0,0,0,0.0,0.0,,,,38.6132,-119.77,0.67,39152927.0,3151112.5
958244,2021,7,Maryland,Hail,C,0,0,0,0,,,1.0,,,39.0,-76.7746,0.0,6176035.0,407160.1
958420,2021,7,Atlantic North,Marine Thunderstorm Wind,Z,0,0,0,0,,,35.0,MG,,38.26,-76.18,0.08,,
958438,2021,7,Atlantic North,Marine Thunderstorm Wind,Z,0,0,0,0,,,39.0,MG,,38.68,-76.33,0.17,,
958549,2021,7,Texas,Thunderstorm Wind,C,0,0,0,0,0.0,0.0,56.0,EG,,31.2838,-94.5869,0.0,29572672.0,1905512.4
958989,2021,7,Maryland,Thunderstorm Wind,C,0,0,0,0,2000.0,,50.0,EG,,38.3756,-76.6958,0.0,6176035.0,407160.1
959053,2021,7,New Jersey,Thunderstorm Wind,C,0,0,0,0,0.0,0.0,50.0,EG,,40.1723,-74.6991,0.0,9266509.0,631158.3
959062,2021,7,New Jersey,Thunderstorm Wind,C,0,0,0,0,0.0,0.0,50.0,EG,,39.9098,-74.5576,0.0,9266509.0,631158.3
959066,2021,7,Pennsylvania,Thunderstorm Wind,C,0,0,0,0,0.0,0.0,50.0,EG,,40.01,-75.78,0.0,13016628.0,766140.0
959083,2021,7,Pennsylvania,Thunderstorm Wind,C,0,0,0,0,0.0,0.0,50.0,EG,,39.9933,-75.8266,0.0,13016628.0,766140.0
959166,2021,7,New Jersey,Hail,C,0,0,0,0,0.0,0.0,0.88,,,40.46,-74.32,0.0,9266509.0,631158.3
959181,2021,7,New Jersey,Thunderstorm Wind,C,0,0,0,0,0.0,0.0,55.0,EG,,41.01,-74.56,0.0,9266509.0,631158.3
959383,2021,7,New Jersey,Thunderstorm Wind,C,0,0,0,0,0.0,0.0,50.0,EG,,40.6702,-75.0356,0.0,9266509.0,631158.3
959441,2021,7,Ohio,Flood,C,0,0,0,0,0.0,0.0,,,,40.2371,-82.7942,1.0,11761443.0,691630.0
959679,2021,7,Montana,Thunderstorm Wind,C,0,0,0,0,0.0,0.0,50.0,MG,,45.69,-110.5,0.0,1106416.0,53345.9
959843,2021,7,Colorado,Debris Flow,C,0,0,0,0,100000.0,0.0,,,,39.59,-107.17,0.0,5814368.0,406309.2
959857,2021,7,Vermont,Thunderstorm Wind,C,0,0,0,0,50000.0,0.0,55.0,EG,,43.6486,-72.3273,0.03,647238.0,33584.3
960098,2021,7,Montana,Hail,C,0,0,0,0,0.0,0.0,1.0,,,45.88,-108.31,0.0,1106416.0,53345.9
960112,2021,7,Wyoming,Hail,C,0,0,0,0,0.0,0.0,1.0,,,44.91,-107.16,0.0,579662.0,37182.6
960713,2021,7,Pennsylvania,Thunderstorm Wind,C,0,0,0,0,2000.0,0.0,52.0,EG,,41.0099,-78.7716,0.0,13016628.0,766140.0
960719,2021,7,Texas,Flash Flood,C,0,0,0,0,0.0,0.0,,,,32.0609,-95.4031,1.25,29572672.0,1905512.4
961556,2021,7,Virginia,Thunderstorm Wind,C,0,0,0,0,1000.0,,50.0,EG,,38.4147,-77.4892,0.0,8660007.0,565790.7
961560,2021,7,Virginia,Thunderstorm Wind,C,0,0,0,0,20000.0,,55.0,MG,,38.2667,-77.4495,0.0,8660007.0,565790.7
961562,2021,7,Virginia,Thunderstorm Wind,C,0,0,0,0,1000.0,,50.0,EG,,38.2893,-77.4312,0.0,8660007.0,565790.7
961620,2021,7,Virginia,Thunderstorm Wind,C,0,0,0,0,1000.0,,50.0,EG,,38.2419,-78.1704,0.0,8660007.0,565790.7
961634,2021,7,Virginia,Thunderstorm Wind,C,0,0,0,0,1000.0,,50.0,EG,,39.1505,-77.8968,0.0,8660007.0,565790.7
961736,2021,7,Atlantic North,Marine Thunderstorm Wind,Z,0,0,0,0,,,34.0,MG,,38.7957,-77.0148,0.0,,
961738,2021,7,Atlantic North,Marine Thunderstorm Wind,Z,0,0,0,0,,,41.0,MG,,38.56,-76.41,0.2,,
961751,2021,7,Atlantic North,Marine Thunderstorm Wind,Z,0,0,0,0,,,34.0,EG,,38.23,-76.95,0.0,,
961894,2021,7,New Jersey,Thunderstorm Wind,C,0,0,0,0,0.0,0.0,50.0,EG,,39.95,-74.97,0.0,9266509.0,631158.3
961897,2021,7,New Jersey,Thunderstorm Wind,C,0,0,0,0,0.0,0.0,50.0,EG,,39.85,-74.22,0.0,9266509.0,631158.3
961901,2021,7,New Jersey,Thunderstorm Wind,C,0,0,0,0,0.0,0.0,50.0,EG,,40.3304,-74.2611,0.0,9266509.0,631158.3
961953,2021,7,Pennsylvania,Thunderstorm Wind,C,0,0,0,0,0.0,0.0,55.0,EG,,40.11,-74.93,0.0,13016628.0,766140.0
961961,2021,7,New Jersey,Hail,C,0,0,0,0,0.0,0.0,1.0,,,40.39,-74.92,0.0,9266509.0,631158.3
962063,2021,7,Wyoming,Hail,C,0,0,0,0,,,1.75,,,41.16,-105.04,0.0,579662.0,37182.6
962093,2021,7,Nebraska,Thunderstorm Wind,C,0,0,0,0,,,52.0,MG,,42.11,-102.89,0.0,1964697.0,135166.4
962095,2021,7,Nebraska,Thunderstorm Wind,C,0,0,0,0,,,56.0,EG,,42.05,-102.9,0.0,1964697.0,135166.4
962199,2021,7,Gulf Of Mexico,Marine Tropical Storm,Z,0,0,0,0,0.0,0.0,,,,,,0.0,,
962286,2021,7,New Mexico,Flash Flood,C,0,0,0,0,100000.0,0.0,,,,33.9693,-108.3307,4.5,2117300.0,101499.2
962287,2021,7,New Mexico,Flash Flood,C,0,0,0,0,10000.0,0.0,,,,34.6884,-108.7413,2.5,2117300.0,101499.2
962432,2021,7,New York,Thunderstorm Wind,C,0,0,0,0,20000.0,0.0,55.0,EG,,44.73,-75.32,0.0,19835345.0,1750551.2
962473,2021,7,Vermont,Thunderstorm Wind,C,0,0,0,0,20000.0,0.0,60.0,EG,,43.76,-72.3,0.0,647238.0,33584.3
962524,2021,7,Michigan,Thunderstorm Wind,C,0,0,0,0,0.0,0.0,62.0,EG,,42.5192,-83.4299,0.0,10042362.0,528701.8
962635,2021,7,New Mexico,Flash Flood,C,0,0,0,0,100000.0,0.0,,,,36.5682,-105.1558,2.75,2117300.0,101499.2
962638,2021,7,New Mexico,Flash Flood,C,0,0,0,0,30000.0,0.0,,,,36.3852,-106.5118,2.0,2117300.0,101499.2
962641,2021,7,Ohio,Flood,C,0,0,0,0,0.0,0.0,,,,40.1668,-82.8016,1.0,11761443.0,691630.0
962936,2021,7,New Mexico,Flash Flood,C,0,0,0,0,25000.0,0.0,,,,36.1762,-105.5015,2.0,2117300.0,101499.2
963674,2021,7,Wyoming,Thunderstorm Wind,C,0,0,0,0,,0.0,52.0,EG,,44.44,-105.48,0.0,579662.0,37182.6
963743,2021,7,Atlantic South,Marine Thunderstorm Wind,Z,0,0,0,0,0.0,0.0,35.0,MG,,28.64,-80.75,0.0,,
963883,2021,7,Florida,Tropical Storm,Z,0,0,0,0,0.0,0.0,,,,,,0.0,21836698.0,1172655.3
963981,2021,7,California,Drought,Z,0,0,0,0,0.0,0.0,,,,,,743.98,39152927.0,3151112.5
964047,2021,7,Indiana,Flood,C,0,0,0,0,0.0,0.0,,,,39.3635,-85.7826,2.5,6814223.0,386872.8
964054,2021,7,New Mexico,Drought,Z,0,0,0,0,,,,,,,,743.98,2117300.0,101499.2
964098,2021,7,Kentucky,Thunderstorm Wind,C,0,0,0,0,0.0,0.0,52.0,EG,,37.3495,-87.1943,0.0,4508348.0,215535.0
964121,2021,7,Hawaii,High Surf,Z,0,0,0,0,0.0,0.0,,,,,,86.0,1446909.0,84532.0
